2.740000 	 0.841526 	 0.556494 	 0.732347 	 1.341526 	 1.056494 	 1.232347
2.750000 	 0.847383 	 0.540961 	 0.749919 	 1.347383 	 1.040961 	 1.249919
2.760000 	 0.853138 	 0.524716 	 0.767110 	 1.353138 	 1.024716 	 1.267110
2.770000 	 0.858794 	 0.507768 	 0.783890 	 1.358794 	 1.007768 	 1.283890
2.780000 	 0.864353 	 0.490123 	 0.800226 	 1.364353 	 0.990123 	 1.300226
2.790000 	 0.869819 	 0.471791 	 0.816086 	 1.369819 	 0.971791 	 1.316086
2.800000 	 0.875193 	 0.452783 	 0.831438 	 1.375193 	 0.952783 	 1.331438
2.810000 	 0.880480 	 0.433111 	 0.846252 	 1.380480 	 0.933111 	 1.346252
2.820000 	 0.885682 	 0.412789 	 0.860494 	 1.385682 	 0.912789 	 1.360494
2.830000 	 0.890802 	 0.391832 	 0.874134 	 1.390802 	 0.891832 	 1.374134
2.840000 	 0.895844 	 0.370257 	 0.887142 	 1.395844 	 0.870257 	 1.387142
