5.040000 7.484453     9.802816	22.060426	7.984453	10.302816	22.560426
5.060000 7.948125     10.495849	22.354186	8.448125	10.995849	22.854186
5.080000 8.457670     11.183404	22.833389	8.957670	11.683404	23.333389
5.100000 9.002817     11.833686	23.510364	9.502817	12.333686	24.010364
5.120000 9.568991     12.405400	24.390343	10.068991	12.905400	24.890343
5.140000 10.136272     12.848107	25.466920	10.636272	13.348107	25.966920
5.160000 10.678639     13.104665	26.716718	11.178639	13.604665	27.216718
5.180000 11.163845     13.116646	28.094188	11.663845	13.616646	28.594188
5.200000 11.554405     12.833283	29.528221	12.054405	13.333283	30.028221
5.220000 11.810180     12.223464	30.922939	12.310180	12.723464	31.422939
5.240000 11.892837     11.288586	32.165065	12.392837	11.788586	32.665065
5.260000 11.771987     10.072125	33.138949	12.271987	10.572125	33.638949
5.280000 11.432014     8.660770	33.747336	11.932014	9.160770	34.247336
5.300000 10.877765     7.173482	33.932178	11.377765	7.673482	34.432178
5.320000 10.136909     5.739435	33.687616	10.636909	6.239435	34.187616
5.340000 9.257414     4.471550	33.059037	9.757414	4.971550	33.559037
5.360000 8.300241     3.445447	32.128196	8.800241	3.945447	32.628196
5.380000 7.329282     2.691237	30.990937	7.829282	3.191237	31.490937
5.400000 6.401673     2.198984	29.736716	6.901673	2.698984	30.236716
5.420000 5.561135     1.932647	28.436266	6.061135	2.432647	28.936266
5.440000 4.835438     1.845471	27.138411	5.335438	2.345471	27.638411
5.460000 4.237444     1.891885	25.873121	4.737444	2.391885	26.373121
5.480000 3.768333     2.034298	24.657006	4.268333	2.534298	25.157006
5.500000 3.421526     2.245562	23.498571	3.921526	2.745562	23.998571
5.520000 3.186333     2.508686	22.402112	3.686333	3.008686	22.902112
5.540000 3.050804     2.815247	21.370190	3.550804	3.315247	21.870190
5.560000 3.003692     3.163467	20.405071	3.503692	3.663467	20.905071
5.580000 3.035647     3.556454	19.509563	3.535647	4.056454	20.009563
5.600000 3.139809     4.000805	18.687577	3.639809	4.500805	19.187577
5.620000 3.312008     4.505573	17.944633	3.812008	5.005573	18.444633
5.640000 3.550721     5.081531	17.288429	4.050721	5.581531	17.788429
5.660000 3.856883     5.740576	16.729546	4.356883	6.240576	17.229546
5.680000 4.233621     6.495141	16.282349	4.733621	6.995141	16.782349
5.700000 4.685925     7.357400	15.966087	5.185925	7.857400	16.466087
5.720000 5.220220     8.338052	15.806216	5.720220	8.838052	16.306216
5.740000 5.843787     9.444376	15.835855	6.343787	9.944376	16.335855
5.760000 6.563905     10.677182	16.097206	7.063905	11.177182	16.597206
5.780000 7.386560     12.026214	16.642514	7.886560	12.526214	17.142514
5.800000 8.314491     13.463545	17.533780	8.814491	13.963545	18.033780
5.820000 9.344302     14.934700	18.839833	9.844302	15.434700	19.339833
5.840000 10.462381     16.347913	20.628641	10.962381	16.847913	21.128641
5.860000 11.639488     17.563395	22.951959	12.139488	18.063395	23.451959
5.880000 12.824269     18.387259	25.819493	13.324269	18.887259	26.319493
5.900000 13.936867     18.578782	29.161959	14.436867	19.078782	29.661959
5.920000 14.865250     17.883325	32.789143	15.365250	18.383325	33.289143
5.940000 15.468865     16.101822	36.361563	15.968865	16.601822	36.861563
5.960000 15.595456     13.192908	39.408666	16.095456	13.692908	39.908666
5.980000 15.114947     9.370583	41.427113	15.614947	9.870583	41.927113
6.000000 13.966074     5.124169	42.055908	14.466074	5.624169	42.555908
6.020000 12.197693     1.095569	41.249824	12.697693	1.595569	41.749824
6.040000 9.977268     -2.158688	39.322602	10.477268	-1.658688	39.822602
6.060000 7.550077     -4.374887	36.799883	8.050077	-3.874887	37.299883
6.080000 5.165084     -5.616185	34.181515	5.665084	-5.116185	34.681515
6.100000 3.008830     -6.142422	31.782897	3.508830	-5.642422	32.282897
6.120000 1.178580     -6.247216	29.722416	1.678580	-5.747216	30.222416
6.140000 -0.306580     -6.162872	27.993927	0.193420	-5.662872	28.493927
6.160000 -1.477838     -6.039651	26.542438	-0.977838	-5.539651	27.042438
6.180000 -2.390201     -5.961939	25.308893	-1.890201	-5.461939	25.808893
6.200000 -3.104548     -5.971346	24.247465	-2.604548	-5.471346	24.747465
6.220000 -3.677908     -6.084918	23.328266	-3.177908	-5.584918	23.828266
6.240000 -4.159310     -6.306864	22.534798	-3.659310	-5.806864	23.034798
6.260000 -4.588821     -6.635356	21.860590	-4.088821	-6.135356	22.360590
6.280000 -4.998128     -7.066102	21.306576	-4.498128	-6.566102	21.806576
6.300000 -5.411722     -7.593871	20.879412	-4.911722	-7.093871	21.379412
6.320000 -5.848152     -8.212687	20.590546	-5.348152	-7.712687	21.090546
6.340000 -6.321059     -8.915065	20.455709	-5.821059	-8.415065	20.955709
6.360000 -6.839860     -9.690522	20.494519	-6.339860	-9.190522	20.994519
6.380000 -7.409993     -10.523441	20.729847	-6.909993	-10.023441	21.229847
6.400000 -8.032682     -11.390407	21.186591	-7.532682	-10.890407	21.686591
6.420000 -8.704227     -12.257198	21.889375	-8.204227	-11.757198	22.389375
6.440000 -9.414822     -13.075820	22.858649	-8.914822	-12.575820	23.358649
6.460000 -10.147021     -13.782401	24.104699	-9.647021	-13.282401	24.604699
6.480000 -10.874097     -14.297267	25.619336	-10.374097	-13.797267	26.119336
6.500000 -11.558731     -14.529073	27.365784	-11.058731	-14.029073	27.865784
6.520000 -12.152800     -14.385107	29.268678	-11.652800	-13.885107	29.768678
6.540000 -12.599261     -13.789045	31.207970	-12.099261	-13.289045	31.707970
6.560000 -12.837218     -12.704903	33.022342	-12.337218	-12.204903	33.522342
6.580000 -12.810755     -11.161347	34.527465	-12.310755	-10.661347	35.027465
6.600000 -12.480873     -9.265685	35.550310	-11.980873	-8.765685	36.050310
6.620000 -11.837835     -7.195682	35.971910	-11.337835	-6.695682	36.471910
6.640000 -10.909405     -5.164365	35.761830	-10.409405	-4.664365	36.261830
6.660000 -9.760397     -3.367539	34.986104	-9.260397	-2.867539	35.486104
6.680000 -8.481825     -1.936445	33.782213	-7.981825	-1.436445	34.282213
6.700000 -7.172749     -0.916842	32.313491	-6.672749	-0.416842	32.813491
6.720000 -5.921568     -0.279713	30.725939	-5.421568	0.220287	31.225939
6.740000 -4.793197     0.048718	29.124446	-4.293197	0.548718	29.624446
6.760000 -3.824814     0.155537	27.570355	-3.324814	0.655537	28.070355
6.780000 -3.028744     0.119560	26.091714	-2.528744	0.619560	26.591714
6.800000 -2.399083     0.001575	24.696393	-1.899083	0.501575	25.196393
6.820000 -1.918951     -0.156969	23.382469	-1.418951	0.343031	23.882469
6.840000 -1.566555     -0.331046	22.144546	-1.066555	0.168954	22.644546
6.860000 -1.319453     -0.507883	20.976828	-0.819453	-0.007883	21.476828
6.880000 -1.157139     -0.683060	19.874264	-0.657139	-0.183060	20.374264
6.900000 -1.062323     -0.857451	18.832761	-0.562323	-0.357451	19.332761
6.920000 -1.021349     -1.035074	17.849076	-0.521349	-0.535074	18.349076
6.940000 -1.024094     -1.221725	16.920648	-0.524094	-0.721725	17.420648
6.960000 -1.063620     -1.424216	16.045493	-0.563620	-0.924216	16.545493
